gene	p_val	avg_logFC	pct.1	pct.2	p_val_adj	anum	num	min	lower_hinge	median	upper_hinge	max	mean	clusterID
THBS1	4.15224590688813e-230	0.685661014079461	0.612	0.184	8.28995895310214e-226	1613	1034	0.693147180559945	0.693147180559945	1.09861228866811	1.6094379124341	3.29583686600433	1.25502364016083	0
THBS2	5.72975885029519e-150	0.356233429891632	0.492	0.161	1.14394635446143e-145	1613	851	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	2.89037175789616	0.979602174763529	0
THEMIS2	2.34786583122212e-78	-0.274650138562506	0.017	0.18	4.68751413203496e-74	1613	26	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	1.38629436111989	0.735401499354873	0
TIMP1	0	0.904551984806567	0.998	0.795	0	1613	1610	0.693147180559945	2.19722457733622	2.63905732961526	3.25809653802148	5.65248918026865	2.73847228359668	0
TIMP2	4.72922596946519e-132	0.393671365350601	0.596	0.28	9.44189964803725e-128	1613	940	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	2.484906649788	0.956742530080802	0
TIMP3	0	1.05576305551577	0.985	0.456	0	1613	1576	0.693147180559945	1.79175946922805	2.07944154167984	2.484906649788	4.30406509320417	2.11265111343509	0
TINAGL1	3.2462051144469e-213	-0.889366474852094	0.037	0.404	6.48104851099323e-209	1613	86	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	1.94591014905531	0.845180781826746	0
TM4SF1	2.0761658000133e-63	-0.641156666525971	0.174	0.351	4.14506501972655e-59	1613	305	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	2.63905732961526	0.929422293874239	0
TMED10	2.1646881322869e-80	0.288575918186953	0.692	0.451	4.3217998561108e-76	1613	1085	0.693147180559945	0.693147180559945	1.09861228866811	1.09861228866811	2.07944154167984	0.987827371558913	0
TMEM176A	1.79636121515855e-158	0.554380200725049	0.57	0.215	3.58643516606405e-154	1613	1026	0.693147180559945	0.693147180559945	1.09861228866811	1.6094379124341	2.94443897916644	1.2754366831315	0
TMEM176B	1.61291164038422e-120	0.382349029911896	0.578	0.255	3.2201780900271e-116	1613	1016	0.693147180559945	0.693147180559945	1.09861228866811	1.6094379124341	2.56494935746154	1.22541999904834	0
TMEM45A	2.57035693378249e-194	0.407082122282199	0.429	0.101	5.13171761829675e-190	1613	699	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	2.30258509299405	0.903513861467915	0
TMEM59	6.12572460620045e-102	0.314112810235696	0.919	0.772	1.22300091762792e-97	1613	1483	0.693147180559945	1.09861228866811	1.38629436111989	1.6094379124341	2.39789527279837	1.35919561957956	0
TMEM98	1.92773119369484e-249	0.435032036890711	0.554	0.134	3.84871532821175e-245	1613	876	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	1.6094379124341	0.873550887407812	0
TMSB10	2.88768223783284e-43	-0.529249307113585	0.986	0.982	5.76525758783327e-39	1613	1599	0.693147180559945	1.79175946922805	2.30258509299405	2.70805020110221	4.14313472639153	2.25288591490486	0
TMSB4X	0	-1.14131326601657	0.999	0.987	0	1613	1612	0.693147180559945	2.30258509299405	2.70805020110221	3.17805383034795	4.84418708645859	2.67374145999806	0
TNFAIP6	1.58100944933376e-70	0.279141451839785	0.232	0.067	3.15648536559486e-66	1613	469	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	3.93182563272433	1.02433672796436	0
TNFRSF11B	7.52216176598931e-35	-0.329226896674826	0.016	0.101	1.50179959657977e-30	1613	56	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	1.94591014905531	0.776475446098447	0
TNFRSF1A	3.80181560231076e-129	0.395743870734854	0.795	0.489	7.59032485001344e-125	1613	1264	0.693147180559945	0.693147180559945	1.09861228866811	1.38629436111989	2.39789527279837	1.1512534183674	0
TNFSF13B	6.26669756497737e-210	0.547748734764592	0.521	0.144	1.25114616884773e-205	1613	778	0.693147180559945	0.693147180559945	1.09861228866811	1.38629436111989	2.94443897916644	1.05451991268164	0
TNFSF14	7.08565709928107e-159	0.263494111037526	0.226	0.021	1.41465143987146e-154	1613	393	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	2.19722457733622	0.877290509577569	0
TNXB	8.14907575103004e-302	0.614812473307454	0.618	0.144	1.62696297369315e-297	1613	1063	0.693147180559945	0.693147180559945	1.09861228866811	1.38629436111989	3.25809653802148	1.12012500646153	0
TPBG	7.83929918772372e-129	0.282297653089864	0.338	0.09	1.56511608282904e-124	1613	538	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	1.79175946922805	0.82244136616095	0
TPM1	1.25600391048351e-98	-0.810051102699486	0.388	0.463	2.50761180728032e-94	1613	674	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	2.56494935746154	0.937013555806137	0
TPM2	7.09758038012549e-154	-1.22119208603901	0.569	0.456	1.41703192289205e-149	1613	879	0.693147180559945	0.693147180559945	1.09861228866811	1.09861228866811	3.2188758248682	1.02040594135128	0
TPM3	2.42888365455373e-79	-0.376795641353115	0.3	0.483	4.84926621631652e-75	1613	536	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	1.6094379124341	0.800102825437619	0
TPM4	9.02560266194343e-59	-0.347170102535902	0.526	0.624	1.80196157145701e-54	1613	917	0.693147180559945	0.693147180559945	1.09861228866811	1.09861228866811	2.30258509299405	1.00403714916326	0
TPST1	1.55402155500282e-133	0.263956424771855	0.318	0.072	3.10260403456313e-129	1613	555	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	1.6094379124341	0.80254281046076	0
TPT1	2.25848210446897e-96	-0.410234422944432	0.995	0.997	4.50905952157231e-92	1613	1605	0.693147180559945	1.79175946922805	2.19722457733622	2.56494935746154	3.55534806148941	2.11000158110987	0
TRAM1	7.62603831856904e-78	0.28583460947142	0.661	0.453	1.52253855030231e-73	1613	1054	0.693147180559945	0.693147180559945	1.09861228866811	1.09861228866811	2.19722457733622	0.997890378969983	0
TRIP10	2.16705452393835e-122	0.303685026054467	0.459	0.176	4.32652435704291e-118	1613	759	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	1.79175946922805	0.849043318466253	0
TSC22D1	2.13202321413514e-46	-0.437232469322252	0.347	0.427	4.2565843470208e-42	1613	436	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	2.56494935746154	0.940545476879158	0
TSC22D3	3.90711078054774e-53	-0.387385450451469	0.416	0.596	7.80054667336356e-49	1613	611	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	2.70805020110221	0.977823975551079	0
TSPAN4	8.36307565708841e-176	0.439394456450444	0.752	0.379	1.6696880549377e-171	1613	1141	0.693147180559945	0.693147180559945	1.09861228866811	1.38629436111989	1.94591014905531	1.02667077683975	0
TSPAN7	1.79590147118805e-45	-0.272777611363735	0.044	0.163	3.58551728722695e-41	1613	71	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	1.38629436111989	0.796675179814677	0
TSPAN8	1.83838779372907e-107	0.332432022173578	0.327	0.091	3.67034123018009e-103	1613	466	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	3.78418963391826	0.936293942288102	0
TSPO	2.27220590678548e-61	-0.330771258674182	0.45	0.612	4.53645909289721e-57	1613	731	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	1.79175946922805	0.881673183014749	0
TYROBP	5.95076688171457e-119	-1.35756586898307	0.087	0.292	1.18807060793431e-114	1613	138	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	2.83321334405622	0.877336131642847	0
UAP1	2.18332269218618e-273	0.725539140438334	0.638	0.2	4.35900375494971e-269	1613	1136	0.693147180559945	0.693147180559945	1.09861228866811	1.79175946922805	3.61091791264422	1.3404897118496	0
UBA52	4.71117390071694e-77	-0.297877993153433	0.979	0.983	9.40585869278137e-73	1613	1585	0.693147180559945	1.38629436111989	1.6094379124341	1.94591014905531	2.63905732961526	1.58879614698923	0
UBE2B	2.70015890868933e-74	0.272911841065339	0.694	0.466	5.39086726119825e-70	1613	1131	0.693147180559945	0.693147180559945	1.09861228866811	1.09861228866811	1.94591014905531	0.983349796206213	0
UCP2	9.52241147552691e-48	-0.251328310647614	0.074	0.215	1.90114945108895e-43	1613	156	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	1.6094379124341	0.751337622195692	0
UGDH	1.40608248545639e-134	0.374556236815102	0.46	0.161	2.80724368221369e-130	1613	844	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	2.83321334405622	0.989091995150187	0
UQCRB	1.49129796758391e-107	-0.382088688718252	0.788	0.884	2.97737639228128e-103	1613	1293	0.693147180559945	0.693147180559945	1.09861228866811	1.38629436111989	2.70805020110221	1.09721473041513	0
UQCRH	9.20375248328892e-80	-0.330080381913238	0.418	0.625	1.83752918328863e-75	1613	673	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	1.79175946922805	0.839764436215001	0
VAMP8	1.12140373621673e-105	-0.564972517104191	0.063	0.288	2.2388825593567e-101	1613	97	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	1.6094379124341	0.765831545040725	0
VASP	2.16334979968056e-95	-0.303731135223328	0.093	0.336	4.31912787506224e-91	1613	152	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	1.38629436111989	0.724382695439166	0
VIMP	1.11376244490858e-64	0.256790805702099	0.657	0.427	2.22362672125997e-60	1613	1076	0.693147180559945	0.693147180559945	1.09861228866811	1.09861228866811	1.94591014905531	0.993292661280468	0
VIT	0	0.709280328693432	0.609	0.047	0	1613	980	0.693147180559945	0.693147180559945	1.09861228866811	1.38629436111989	2.484906649788	1.02310033945469	0
VKORC1	3.08574395889246e-89	0.292694316686379	0.676	0.404	6.16068781392879e-85	1613	1067	0.693147180559945	0.693147180559945	1.09861228866811	1.09861228866811	2.19722457733622	0.96173436413813	0
VMP1	1.06732789516057e-87	0.323196481901428	0.599	0.35	2.13092014268808e-83	1613	973	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	2.39789527279837	0.963090964306978	0
VSIG4	1.39724192537329e-84	-0.575417315679965	0.023	0.19	2.78959350400778e-80	1613	39	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	0.713940263027031	0
VWF	4.13074977375181e-69	-0.473837998003911	0.029	0.175	8.24704192329549e-65	1613	62	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	1.94591014905531	0.853027571456157	0
WBP5	1.57856027956184e-80	0.304686957761663	0.646	0.383	3.15159559814522e-76	1613	1052	0.693147180559945	0.693147180559945	1.09861228866811	1.38629436111989	2.19722457733622	1.04016850506893	0
WDR1	7.49943352176091e-64	-0.307297957859894	0.274	0.468	1.49726190261956e-59	1613	474	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	1.6094379124341	0.792291543331658	0
WISP2	6.24886665025396e-275	0.794562908439689	0.607	0.156	1.2475862267232e-270	1613	925	0.693147180559945	0.693147180559945	1.09861228866811	1.6094379124341	3.13549421592915	1.23202869776597	0
WSB1	1.32327124804296e-69	0.278544172305912	0.746	0.52	2.64191104671776e-65	1613	1182	0.693147180559945	0.693147180559945	1.09861228866811	1.38629436111989	2.63905732961526	1.06699210533278	0
YBX1	9.83027893893893e-103	-0.384538188506653	0.886	0.901	1.96261519015916e-98	1613	1475	0.693147180559945	1.09861228866811	1.38629436111989	1.6094379124341	2.89037175789616	1.34757667975207	0
YWHAH	3.16728394702832e-36	-0.300888971970114	0.427	0.5	6.32348240024204e-32	1613	724	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	2.56494935746154	0.905572179688376	0
ZFP36	0	1.07440693122445	0.948	0.717	0	1613	1535	0.693147180559945	1.6094379124341	2.30258509299405	2.94443897916644	4.30406509320417	2.26809684112592	0
ZNF385A	4.09750768856288e-152	0.358903863465751	0.409	0.108	8.18067410021579e-148	1613	748	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	3.09104245335832	0.960199072950505	0
gene	p_val	avg_logFC	pct.1	pct.2	p_val_adj	anum	num	min	lower_hinge	median	upper_hinge	max	mean	clusterID
AAMDC	5.40685789720996e-50	0.262069689252024	0.502	0.218	1.07947917917797e-45	1565	410	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	1.6094379124341	0.761895192699943	1
ABCA8	1.72157007461528e-28	-0.26040981264359	0.031	0.17	3.43711465396941e-24	1565	22	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	0.71157741274668	1
AC013461.1	5.7740891205382e-146	0.519459974932463	0.644	0.177	1.15279689291545e-141	1565	152	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	1.38629436111989	0.713712561015267	1
AC097724.3	1.59336506293241e-136	0.36279155075995	0.367	0.037	3.18115334814456e-132	1565	12	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	1
ACAT1	1.64005581287083e-52	0.261049602817165	0.557	0.256	3.27437143039661e-48	1565	515	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	1.79175946922805	0.778988516867079	1
ACKR1	7.16515508748112e-29	-1.05094245719427	0.057	0.174	1.43052321321561e-24	1565	1401	0.693147180559945	2.19722457733622	2.70805020110221	3.13549421592915	4.21950770517611	2.62212803339443	1
ACTA2	0	2.17820476654289	1	0.454	0	1565	360	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	3.61091791264422	0.91379405823598	1
ACTB	9.25729462588316e-123	0.596783697734849	1	0.996	1.84821887205757e-118	1565	1565	0.693147180559945	2.77258872223978	3.13549421592915	3.40119738166216	4.35670882668959	3.078292397253	1
ACTC1	6.20266098514387e-256	1.10930495686547	0.43	0.014	1.23836126568397e-251	1565	6	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	1
ACTG2	0	1.70676861645847	0.756	0.058	0	1565	24	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	1.79175946922805	0.767803825111114	1
ACTN1	0	1.2158297658582	0.943	0.355	0	1565	1015	0.693147180559945	0.693147180559945	1.09861228866811	1.09861228866811	2.19722457733622	0.980415674162178	1
ACTN4	2.7878519188236e-208	0.758674233028925	0.88	0.366	5.56594635593132e-204	1565	908	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	1.94591014905531	0.900783423788864	1
ADAMTS1	3.71179993566778e-28	-0.649048650575832	0.211	0.345	7.41060857156072e-24	1565	1347	0.693147180559945	1.38629436111989	1.79175946922805	2.30258509299405	3.78418963391826	1.78241746857301	1
ADAMTS4	1.4818106798732e-44	-0.453981412557737	0.016	0.206	2.95843502236684e-40	1565	1196	0.693147180559945	1.09861228866811	1.38629436111989	1.79175946922805	2.70805020110221	1.3754239073832	1
ADGRL4	3.6030983085451e-34	-0.3139213198035	0.006	0.143	7.1935857730103e-30	1565	1307	0.693147180559945	0.693147180559945	1.09861228866811	1.6094379124341	2.94443897916644	1.23268755416262	1
ADH1B	2.70555123919425e-23	-0.34412122292403	0.399	0.329	5.40163304905131e-19	1565	95	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	2.07944154167984	0.77781702400885	1
ADH5	1.30345125659073e-116	0.467983660614684	0.737	0.322	2.60234043378339e-112	1565	306	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	1.6094379124341	0.740423449632622	1
ADI1	5.24887739936303e-216	0.739128826627986	0.859	0.379	1.04793837278283e-211	1565	374	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	1.38629436111989	0.767286152096769	1
ADIRF	1.3216301113417e-252	1.14231338593487	0.998	0.695	2.63863451729371e-248	1565	1534	0.693147180559945	2.39789527279837	2.83321334405622	3.25809653802148	4.35670882668959	2.73267578101203	1
AEBP1	3.04904849086355e-109	0.411005680267669	0.815	0.364	6.08742531200907e-105	1565	91	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	1.6094379124341	0.771918239793923	1
AIF1	1.76882181976431e-50	-0.962103768630232	0.12	0.229	3.53145276315944e-46	1565	83	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	1.38629436111989	0.729390009397928	1
AK1	1.46985155579778e-91	0.45779834586526	0.662	0.276	2.93455863115026e-87	1565	355	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	1.6094379124341	0.760942942180171	1
AKAP1	1.97709240547308e-81	0.292360864503371	0.39	0.09	3.94726498752701e-77	1565	121	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	0.71325288840002	1
ALDH1B1	6.04558505610911e-269	0.674009290753513	0.586	0.065	1.20700105645218e-264	1565	90	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	0.702157516295682	1
ALDH2	4.00530546006674e-63	0.306917857030561	0.698	0.352	7.99659235102324e-59	1565	431	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	1.38629436111989	0.77304841518277	1
ALDOA	6.38507132493892e-167	0.583384996376367	0.981	0.8	1.27477949002406e-162	1565	1223	0.693147180559945	0.693147180559945	1.09861228866811	1.38629436111989	2.19722457733622	1.08673443328268	1
ALOX5AP	1.65617105144826e-37	-0.551118260125377	0.063	0.235	3.30654550421646e-33	1565	45	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	1.38629436111989	0.778015736332587	1
ANAPC11	1.00675501497402e-38	0.257038808047997	0.729	0.472	2.00998638739562e-34	1565	703	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	1.6094379124341	0.83613878793904	1
ANAPC16	1.84378327468336e-66	0.372549025000556	0.825	0.579	3.68111330790532e-62	1565	974	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	1.94591014905531	0.939525930179876	1
ANGPTL4	4.25014975778467e-26	-0.373607884010274	0.073	0.232	8.48542399141708e-22	1565	251	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	2.07944154167984	0.869169663932563	1
ANTXR1	4.47263326407821e-96	0.339743568904924	0.461	0.111	8.92961231173215e-92	1565	17	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	0.71699806927219	1
ANXA11	6.95655591443932e-40	0.259016654230494	0.709	0.443	1.38887638831781e-35	1565	756	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	1.79175946922805	0.858861938500559	1
ANXA4	2.59411727521368e-49	0.266019011252297	0.591	0.293	5.17915513996412e-45	1565	425	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	1.38629436111989	0.76032943139375	1
ANXA6	1.91946344964539e-61	0.349189427561953	0.69	0.361	3.83220877721702e-57	1565	309	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	1.6094379124341	0.753086304887844	1
ANXA7	4.64676887608679e-49	0.314527896594909	0.69	0.438	9.27727406110727e-45	1565	693	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	1.79175946922805	0.824716980144315	1
AOC3	3.88085204096294e-138	0.508875120759032	0.646	0.176	7.7481210997825e-134	1565	286	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	1.6094379124341	0.769387053858289	1
AP006222.2	1.51146524131e-66	0.274447550640504	0.394	0.12	3.01764035427541e-62	1565	124	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	0.70295682027224	1
APLP2	4.63640486843694e-41	0.255444623811469	0.789	0.519	9.25658231983436e-37	1565	721	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	2.19722457733622	0.854317467135962	1
APOC1	2.1484847247818e-14	-0.288961811185541	0.177	0.105	4.28944975302686e-10	1565	42	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	1
APOD	5.68165758782009e-49	-2.62375501019794	0.26	0.499	1.13434293740828e-44	1565	712	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	4.34380542185368	1.01831964760275	1
APOE	6.32336979604854e-44	-1.22999323079474	0.404	0.301	1.26246077978109e-39	1565	161	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	1.6094379124341	0.784633984092204	1
APOLD1	3.88549434268421e-28	-0.337673892746517	0.058	0.202	7.75738945516903e-24	1565	1288	0.693147180559945	0.693147180559945	1.38629436111989	1.6094379124341	3.13549421592915	1.27720842159195	1
AREG	1.49808909749092e-17	-0.410439747757216	0.021	0.111	2.99093488314063e-13	1565	70	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	2.30258509299405	0.880156295787275	1
ARHGDIB	6.85200759556101e-75	-0.628948698482726	0.271	0.59	1.36800331645375e-70	1565	818	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	1.94591014905531	0.914711947355289	1
ARID5B	1.50491167449268e-25	-0.361823652520109	0.416	0.427	3.00455615812463e-21	1565	235	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	2.39789527279837	0.877251005844321	1
ARL2	1.95908021022161e-54	0.308687327845081	0.745	0.438	3.91130363970745e-50	1565	1071	0.693147180559945	0.693147180559945	1.09861228866811	1.09861228866811	2.07944154167984	0.972368901668516	1
ARL6IP4	1.39918072358101e-116	0.465643691976575	0.912	0.606	2.7934643146295e-112	1565	965	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	1.79175946922805	0.932674531605999	1
ARPC1A	2.3475736846991e-68	0.354762764347456	0.675	0.332	4.68693086150175e-64	1565	697	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	1.6094379124341	0.813997751970262	1
ARPC1B	2.63472023189896e-46	-0.40952457508392	0.487	0.622	5.26021894298628e-42	1565	1308	0.693147180559945	1.09861228866811	1.09861228866811	1.38629436111989	2.19722457733622	1.21287438201153	1
ARRB2	6.83477682186256e-28	-0.278512927098564	0.054	0.198	1.36456319248486e-23	1565	40	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	1.38629436111989	0.720612487776648	1
ASAH1	4.47327351634584e-86	0.464784478007362	0.786	0.41	8.93089057538446e-82	1565	350	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	1.38629436111989	0.752190521931768	1
ASPN	6.14017580056129e-168	0.802735661848172	0.648	0.141	1.22588609858206e-163	1565	19	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	1.38629436111989	0.772309148811328	1
ATF3	4.83928221396859e-21	-0.316120599965257	0.125	0.268	9.66162694018829e-17	1565	349	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	2.19722457733622	0.814448651682109	1
ATF4	6.85096304460511e-68	0.372583031287631	0.763	0.466	1.36779477185541e-63	1565	829	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	1.79175946922805	0.870209733242672	1
ATOH8	2.29194245373864e-81	0.28718990131932	0.356	0.074	4.57586310888919e-77	1565	162	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	1.79175946922805	0.762822217550755	1
ATP5A1	2.26329329134926e-69	0.363934894973263	0.817	0.546	4.5186650561788e-65	1565	874	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	1.79175946922805	0.87797191689394	1
ATP5G2	1.13180831445628e-42	0.259371494253281	0.932	0.744	2.25965529981196e-38	1565	1306	0.693147180559945	0.693147180559945	1.09861228866811	1.38629436111989	2.19722457733622	1.19493724970874	1
ATP5I	1.90116704587248e-48	0.310397425599222	0.88	0.668	3.7956800070844e-44	1565	1095	0.693147180559945	0.693147180559945	1.09861228866811	1.09861228866811	2.19722457733622	1.01090791410448	1
ATP5J	2.60634399708676e-90	0.418979350428557	0.881	0.598	5.20356579018372e-86	1565	1096	0.693147180559945	0.693147180559945	1.09861228866811	1.09861228866811	2.07944154167984	1.00608663680795	1
ATP5O	1.68305799676641e-63	0.35248354348787	0.838	0.596	3.36022529054413e-59	1565	1033	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	1.79175946922805	0.958302139324967	1
ATP6V1E1	5.56445501243135e-46	0.276058297761592	0.609	0.338	1.11094344323192e-41	1565	508	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	1.38629436111989	0.77849691382927	1
B2M	3.52631460171987e-130	-0.848793659942926	1	1	7.04028710233372e-126	1565	1565	1.6094379124341	3.76120011569356	3.98898404656427	4.17438726989564	5.14749447681345	3.96321438772695	1
BAD	1.07399217437022e-53	0.270574115024711	0.557	0.256	2.14422537613015e-49	1565	431	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	1.6094379124341	0.7683472619875	1
BAG2	7.35093116163446e-65	0.289783901117217	0.378	0.106	1.46761340642032e-60	1565	19	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	1
BANF1	3.17647462085748e-77	0.380114246424277	0.778	0.439	6.34183158054195e-73	1565	793	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	1.94591014905531	0.869090034252025	1
BCAM	2.90178927244276e-165	0.634649202170561	0.826	0.278	5.79342228243196e-161	1565	1344	0.693147180559945	1.09861228866811	1.38629436111989	1.6094379124341	2.56494935746154	1.29639652287941	1
BEX2	3.15982490161311e-83	0.272840790905108	0.242	0.03	6.30859041607058e-79	1565	53	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	0.716098035735879	1
BEX4	3.30804767539813e-72	0.352812543782549	0.575	0.234	6.60451718393236e-68	1565	283	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	1.6094379124341	0.755311407292977	1
BGN	4.03692044905104e-203	0.55091395234281	0.968	0.391	8.0597116765304e-199	1565	156	0.693147180559945	0.693147180559945	0.693147180559945	0.895879734614027	2.56494935746154	0.842923606832665	1
BHLHE40	3.00359062901063e-56	-0.409653811585043	0.047	0.304	5.99666869081973e-52	1565	1105	0.693147180559945	0.693147180559945	1.09861228866811	1.38629436111989	2.39789527279837	1.1425354095843	1
BRD2	7.71009317730702e-24	-0.252192655886996	0.269	0.417	1.53932010284935e-19	1565	690	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	2.07944154167984	0.877633395952991	1
BRK1	2.56318185387319e-88	0.401883066501453	0.903	0.601	5.11739257125783e-84	1565	1076	0.693147180559945	0.693147180559945	1.09861228866811	1.09861228866811	1.94591014905531	0.977726074728604	1
BSG	1.84626410939449e-54	0.320851383473748	0.873	0.612	3.68606629440611e-50	1565	936	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	1.79175946922805	0.924512858957147	1
BST2	4.37143312785243e-65	-0.477967756312785	0.107	0.414	8.72756623975737e-61	1565	905	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	2.484906649788	0.998404317439976	1
BTF3	9.24390829211353e-87	0.387701496600376	0.977	0.903	1.84554629052047e-82	1565	1512	0.693147180559945	1.38629436111989	1.79175946922805	1.94591014905531	2.70805020110221	1.67485190527145	1
BTG1	4.50425685336053e-17	-0.251577454138343	0.708	0.664	8.9927488077343e-13	1565	907	0.693147180559945	0.693147180559945	1.09861228866811	1.38629436111989	2.56494935746154	1.05924858031188	1
BTG2	3.21861032415116e-22	-0.375812742333856	0.297	0.446	6.42595551216779e-18	1565	632	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	2.07944154167984	0.877846763596151	1
C11orf58	3.95889179803121e-46	0.289081471816036	0.794	0.544	7.90392747476931e-42	1565	924	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	1.94591014905531	0.896440026989061	1
C11orf96	3.00147456217428e-99	0.308809790899759	0.729	0.316	5.99244396338096e-95	1565	370	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	2.56494935746154	0.956715905851891	1
